date,symbol,target_weight_raw,actual_date,actual_weight_raw,has_target,has_actual,target_weight_pct,actual_weight_pct,weight_diff
2024-12-08,DOT,0.013674171450704018,2024-12-10,0.0,True,False,0.030833636191785366,,
2024-12-08,ENA,-0.018630868277302363,2024-12-10,0.0,True,False,-0.04201040015260597,,
2024-12-08,ETC,-0.0075006031215538015,2024-12-10,0.0,True,False,-0.016912971195563932,,
2024-12-08,ETH,-0.005293693643064447,2024-12-10,0.0,True,False,-0.01193665184683731,,
2024-12-08,FET,0.0004825581063285858,2024-12-10,0.0,True,False,0.0010881113452154679,,
2024-12-08,FIL,0.027312944901397303,2024-12-10,0.0,True,False,0.06158745408831369,,
2024-12-08,FTM,-0.006077850565848392,2024-12-10,0.0,True,False,-0.01370483278281243,,
2024-12-08,GALA,-0.012492697948162894,2024-12-10,0.0,True,False,-0.0281695534516416,,
2024-12-08,HBAR,-0.05979894391927689,2024-12-10,0.0,True,False,-0.13483953218716085,,
2024-12-08,IOTA,-0.05081526847872661,2024-12-10,0.0,True,False,-0.1145824086606935,,
2024-12-08,LINK,0.03112356622546528,2024-12-10,0.0,True,False,0.07017995360424759,,
2024-12-08,LTC,0.028856336983684852,2024-12-10,0.0,True,False,0.06506762033736904,,
2024-12-08,NEAR,0.005534972696228752,2024-12-10,0.0,True,False,0.012480707519445066,,
2024-12-08,ORDI,0.02761454371785266,2024-12-10,0.0,True,False,0.06226752367907334,,
2024-12-08,PNUT,-0.038563849583728,2024-12-10,0.0,True,False,-0.0869569108816596,,
2024-12-08,RSR,-0.045099336492624646,2024-12-10,0.0,True,False,-0.10169365938679263,,
2024-12-08,RUNE,0.015820761165902298,2024-12-10,0.0,True,False,0.035673941622360046,,
2024-12-08,SAND,-0.014036090030450445,2024-12-10,0.0,True,False,-0.03164971970069696,,
2024-12-08,SEI,0.05819523207369828,2024-12-10,0.0,True,False,0.13122335201995353,,
2024-12-08,SOL,0.024804436606452585,2024-12-10,0.0,True,False,0.05593106514882741,,
2024-12-08,SUI,0.0381416112406905,2024-12-10,0.0,True,False,0.08600481345459605,,
2024-12-08,TRX,0.011612823262077151,2024-12-10,0.0,True,False,0.026185540302257507,,
2024-12-08,UNI,0.0195710627266792,2024-12-10,0.0,True,False,0.04413042722014201,,
2024-12-08,WIF,-0.04207287209134061,2024-12-10,0.0,True,False,-0.09486934080683385,,
2024-12-08,WLD,0.008802716150677074,2024-12-10,0.0,True,False,0.019849081772011574,,
2024-12-08,XLM,-0.03777969266094405,2024-12-10,0.0,True,False,-0.08518872994568448,,
2024-12-08,XRP,-0.043495624647046004,2024-12-10,0.0,True,False,-0.0980774792195853,,
2024-12-09,ADA,0.026267302821721007,2024-12-11,0.0,True,False,0.07318527127743664,,
2024-12-09,ALGO,-0.05479890291307178,2024-12-11,0.0,True,False,-0.15267926831386455,,
